,mCO3-2,gCO3-2,aCO3-2,mH+,gH+,aH+,mH2O(aq),gH2O(aq),aH2O(aq),mCO2(aq),gCO2(aq),aCO2(aq),mHCO3-,gHCO3-,aHCO3-,mCl-,gCl-,aCl-,mNa+,gNa+,aNa+,mNaCO3-,gNaCO3-,aNaCO3-,mNaHCO3,gNaHCO3,aNaHCO3,mOH-,gOH-,aOH-,mNaOH,gNaOH,aNaOH,mNaCl,gNaCl,aNaCl,mDIC,I,pE,Eh,pH,logSI_CO2g,logSI_H2Og,logSI_O2g,logSI_CH4g,logSI_H2g,logSI_NaCl,T,pH_bo,salt_lvl
84,0.00017305359297009387,0.3025137911063104,5.235109847395147e-05,1.740359537532568e-08,0.7807645131691704,1.358810967060938e-08,0.995286418862142,1.0003469418936553,0.9956317254170315,0.0008495394854263403,1.0214008881821701,0.0008677203849602879,0.03003293858597568,0.7284043407176524,0.021876122830531364,0.10000253320316344,0.7636212413239479,0.07636405854013899,0.1304419419785968,0.753614166877644,0.0983028954301022,6.0095467442913485e-05,0.7188948655708364,4.320232298878986e-05,0.0013224015604627304,1.0,0.0013224015604627304,2.8493966993118474e-07,0.7564313464775504,2.15537298190915e-07,1.0000253320316347e-16,1.0,1.0000253320316347e-16,1.0,1.0,1.0,0.031055531664372114,0.13061501297516223,-12.869104029603495,-0.7230251839589193,7.866840956565898,-1.7921480590596932,-1.9124597385359097,-108.56112331180229,66.08177057635919,9.977746658378681,-3.6818268528241984,283.15,8.0,0.1
85,0.00017557305007109538,0.3003601384539968,5.2735145628144684e-05,1.9857371519154877e-08,0.7785609378217916,1.546017379262893e-08,0.9952860294996502,1.0003465297143808,0.9956309256831799,0.0008719040104233689,1.0214046681632103,0.0008905668264366535,0.030029861365766925,0.728106595088225,0.021864940109999988,0.10000249309479604,0.7629645902014326,0.07629836116319265,0.13046370887922926,0.7530467170647599,0.09824526766759616,7.98413485429669e-05,0.7170180030897368,5.724768429626984e-05,0.0012808359074392732,1.0,0.0012808359074392732,3.8682735261707743e-07,0.7552227879521839,2.92140831699632e-07,1.000024930947963e-16,1.0,1.000024930947963e-16,1.0,1.0,1.0,0.03107733842626139,0.13063930178667182,-12.784227188551885,-0.7309398687178934,7.810785628350714,-1.7093339322777759,-1.7713529429089234,-106.5941540197847,65.21366233789836,9.91437328011892,-3.686840897985249,288.15,8.0,0.1
86,0.0001775988062273626,0.29822625525364704,5.296462691870443e-05,2.2373613380101242e-08,0.776368989235026,1.737017960544445e-08,0.9952857677804154,1.0003462829570253,0.9956304182791678,0.0008989790567998396,1.0214072027111545,0.000918223683701836,0.03001540259741866,0.7278143972081038,0.021845642148398813,0.10000244455699511,0.7622307262623126,0.07622493594268503,0.13047830267465765,0.7524231511212175,0.0981748956514139,0.00010475990464549032,0.7151512996363372,7.491918195700112e-05,0.0012412595728453165,1.0,0.0012412595728453165,5.203767570973684e-07,0.754019748137011,3.923743513229123e-07,1.0000244455699501e-16,1.0,1.0000244455699501e-16,1.0,1.0,1.0,0.031091980460445864,0.13065592385449842,-12.7078706744518,-0.7391817435353678,7.760195690980064,-1.6299675102944708,-1.6355323263163042,-104.70534453735647,64.37752823597248,9.85541441478623,-3.6918061800630158,293.15,8.0,0.1
87,0.0001788295489505593,0.2963375381225006,5.299390827956596e-05,2.493864306528267e-08,0.7741893851333567,1.930723274077145e-08,0.9952856452476314,1.0003461808472462,0.9956301940755552,0.0009313233840721258,1.021408378399447,0.0009512615074905958,0.02998865258514085,0.7275291215540118,0.02181761807185597,0.10000238659701347,0.7614283216912167,0.07614464939168017,0.13048507012948937,0.7517489556656872,0.09809201519980759,0.00013570347707121623,0.7132963304596402,9.679679222551251e-05,0.0012034721421026833,1.0,0.0012034721421026833,6.933110057978598e-07,0.7528236168699121,5.219408990004614e-07,1.000023865970134e-16,1.0,1.000023865970134e-16,1.0,1.0,1.0,0.031098805518163537,0.13066392461708298,-12.638937008301012,-0.7477112415020704,7.71427996814369,-1.5535418205210636,-1.5047294561239044,-102.890081542081,63.57150688834757,9.800391047259428,-3.6967244965300408,298.15,8.0,0.1
88,0.00017841919085475932,0.2957144221551211,5.276112792499945e-05,2.7559774716214387e-08,0.7714793525243857,2.126179715378301e-08,0.9952856448939601,1.0003471740800738,0.9956311822721369,0.0009688494345919468,1.021408358993368,0.000989590911098213,0.02995148797162358,0.726746068243076,0.021767126121407226,0.10000231938988903,0.7600367322305723,0.07600543604456927,0.1304849544153397,0.7504997004323295,0.0979289191996386,0.0001734210024693437,0.7109594730734609,0.00012329530453547604,0.0011657817376837403,1.0,0.0011657817376837403,9.152294229488992e-07,0.7511131535111213,6.874408580573119e-07,1.0000231938988924e-16,1.0,1.0000231938988924e-16,1.0,1.0,1.0,0.031098756597070284,0.1306634011659692,-12.576595393836433,-0.7565004817960954,7.672400029512414,-1.4799311969108884,-1.378693468001946,-101.14443474893955,62.794211422081226,9.749040186034074,-3.7022007116135045,303.15,8.0,0.1
89,0.00017826930216235685,0.29280659322308783,5.2198427042416935e-05,3.025581363586647e-08,0.7687866659287048,2.3260266090077997e-08,0.9952857999567302,1.0003483025230677,0.9956324605120286,0.0010139884696279359,1.0214068207123372,0.0010356947390016385,0.029897715332057383,0.7259626207952363,0.0217046237782503,0.10000223857027474,0.7585824622655286,0.07585994436670382,0.13047609060043833,0.7492130747849705,0.09775439302467678,0.00021843399538279144,0.7086298407742664,0.00015478884736779425,0.0011295260223673307,1.0,0.0011295260223673307,1.194354212337917e-06,0.7494032625671976,8.950529433869098e-07,1.0000223857027503e-16,1.0,1.0000223857027503e-16,1.0,1.0,1.0,0.031089973103847677,0.13065439015841435,-12.519237913620126,-0.7654707706851575,7.633385321387812,-1.407966418799952,-1.2571908113212042,-99.46370474260704,62.04329407341647,9.70059819895064,-3.7076378210309078,308.15,8.0,0.1
90,0.00017716182694025342,0.28993422993987267,5.1365277868663355e-05,3.29924924174565e-08,0.7661116863075556,2.5275934001426807e-08,0.9952861230748491,1.0003495313090236,0.9956340067363004,0.0010663240525911855,1.0214036383561675,0.0010891472669833306,0.029828247359237524,0.7251872594978264,0.021631064958068734,0.100002144909728,0.7570802346386561,0.07570964733262577,0.1304577576518623,0.7478916235369418,0.09756826417324019,0.00027153221037284854,0.7063160117304449,0.00019178754788690242,0.0010946372915905656,1.0,0.0010946372915905656,1.5425111358726012e-06,0.7477027429335324,1.1533398072974622e-06,1.0000214490972835e-16,1.0,1.0000214490972835e-16,1.0,1.0,1.0,0.031071733238768964,0.13063495247129497,-12.466846561872073,-0.7746358237528201,7.597292787302889,-1.3378693243394477,-1.1400027190490147,-97.84483318450913,61.317875948742675,9.655016695002603,-3.7130347890632005,313.15,8.0,0.1
91,0.00017671926967361188,0.2841151781462032,5.020862678518516e-05,3.580324510247859e-08,0.7634553683591998,2.733417967816752e-08,0.995286611938878,1.0003508741828029,0.9956358323154968,0.0011275855264520176,1.0213988334180475,0.0011517145412971658,0.02973985879523793,0.724409575702943,0.021543838491323745,0.10000203531065659,0.7555244388746292,0.07555398161440467,0.1304300790806334,0.7465418722509105,0.09737151543469034,0.0003328125517070515,0.7040080995666301,0.00023430273203920232,0.001060891046784113,1.0,0.001060891046784113,1.9696869296836537e-06,0.7460009809923613,1.469388381791838e-06,1.0000203531065658e-16,1.0,1.0000203531065658e-16,1.0,1.0,1.0,0.03104416359136356,0.1306068341535521,-12.418321735346321,-0.7839410062877589,7.563293955121281,-1.2690256511879603,-1.0269243822789234,-96.28415379633181,60.61631260456343,9.611846278002204,-3.7183967113806755,318.15,8.0,0.1
92,0.00017363582052156915,0.2815592105394167,4.8888764547416835e-05,3.8588861401032925e-08,0.7608169370448016,2.93590593351802e-08,0.995287288716924,1.0003522664308429,0.9956378950177835,0.0011956779724117505,1.0213921862198856,0.0012212561382565978,0.029636681518230942,0.7236516648735913,0.021446633921996215,0.10000191357961258,0.753943220616571,0.07539576479203311,0.13039178981938387,0.7451616767079929,0.0971629647307683,0.00040346783355055856,0.7017279231079502,0.0002831246448782977,0.0010283645589891763,1.0,0.0010283645589891763,2.4938358080639053e-06,0.7443207485047177,1.8562137353059945e-06,1.0000191357961279e-16,1.0,1.0000191357961279e-16,1.0,1.0,1.0,0.031005995311164262,0.13056546422876686,-12.374660592576756,-0.793461763997665,7.532257863336521,-1.2023725162549723,-0.9177638970174182,-94.77976022823277,59.93857560650676,9.571428250159464,-3.723718544960064,323.15,8.0,0.1
93,0.00017014901847271826,0.27803308929488274,4.730705724646196e-05,4.1428433812273774e-08,0.7576611845345488,3.138871623561846e-08,0.9952881133698294,1.0003547172979017,0.9956411592800376,0.001272157276511393,1.0213840846715858,0.0012993611954278874,0.02951715854438613,0.7223901842211408,0.021322905598563712,0.10000177693795922,0.7517968161463261,0.07518101751093283,0.13034512354779562,0.7432319302339996,0.09687665777101731,0.0004828029292260162,0.6989690204433958,0.0003374642905083108,0.000995515612371821,1.0,0.000995515612371821,3.1285277127041477e-06,0.7421248937184829,2.3217582962858955e-06,1.0000177693795907e-16,1.0,1.0000177693795907e-16,1.0,1.0,1.0,0.030959464839370242,0.13051531399470223,-12.334685316571438,-0.8031358827620023,7.503226446109069,-1.1374139898356437,-0.8123408109004963,-93.32850400394341,59.28326376614555,9.533401113952305,-3.7296130974308412,328.15,8.0,0.1
94,0.00016476665111495717,0.2767518720596437,4.5599479149062585e-05,4.4222020430580395e-08,0.7545285231105467,3.3366775764450234e-08,0.9952891277295361,1.0003572060660668,0.9956446510434516,0.0013565145997213048,1.021374118225703,0.0013855089031506397,0.029380925389452757,0.7211463250327315,0.021187946370664727,0.10000162633739045,0.7496326631916104,0.07496448547479029,0.13028771567600675,0.7412814575039061,0.09657986777116481,0.0005717816961137802,0.6962383199452424,0.00039809632747769944,0.0009637461939470403,1.0,0.0009637461939470403,3.893172840304567e-06,0.7399498102925408,2.880752504619435e-06,1.0000162633739055e-16,1.0,1.0000162633739055e-16,1.0,1.0,1.0,0.030902206640289018,0.1304525265491421,-12.29886693783081,-0.8130054699493793,7.4766857572457,-1.074438454521713,-0.7104865068550341,-91.92819600445355,58.64981318380228,9.49780643610354,-3.735471172473282,333.15,8.0,0.1
95,0.00016002885564095159,0.2733020346480135,4.373621184906531e-05,4.700124047785891e-08,0.7514187825026036,3.5317614895984895e-08,0.9952903151191335,1.0003597686676524,0.9956483893897312,0.0014505664889168856,1.0213624474867946,0.0014815541393624766,0.029224553063851248,0.7199036063338674,0.021038861144161987,0.10000145853108104,0.747437535280009,0.07474484368887722,0.1302204906716843,0.7393158050302416,0.09627406689236938,0.0006696662383712698,0.6935200198196969,0.0004644269429078249,0.0009328654518895726,1.0,0.0009328654518895726,4.802128339323667e-06,0.7377788184317948,3.5429085721440504e-06,1.000014585310808e-16,1.0,1.000014585310808e-16,1.0,1.0,1.0,0.030835148408409084,0.13038056652856575,-12.266382153104892,-0.8230276573001495,7.4520086333076145,-1.0129765462305373,-0.6120421037673685,-90.5760500884295,58.03695345756217,9.464317754064396,-3.7412988899963167,338.15,8.0,0.1
96,0.0001563662951849995,0.267075006754519,4.1761529342712853e-05,4.973905725769436e-08,0.7483321503209048,3.722133567258508e-08,0.9952916696662047,1.0003624017753054,0.9956523651342384,0.0015545174097498953,1.0213491263256125,0.0015877049983060102,0.02904771667650512,0.718660218610241,0.020875438416865514,0.10000127318614055,0.7452132887054557,0.0745222776657765,0.1301437584416984,0.7373378164360126,0.09595991467217778,0.00077621064289826,0.6908125899497114,0.0005362160845670774,0.0009028089536096413,1.0,0.0009028089536096413,5.875084841763282e-06,0.7356102820554362,4.3217728175491076e-06,1.0000127318614048e-16,1.0,1.0000127318614048e-16,1.0,1.0,1.0,0.030758600381440016,0.13030017447594064,-12.23719876833253,-0.8332101746218488,7.42920804644369,-0.9531338191134482,-0.5168581536685499,-89.27000281723132,57.444035573849696,9.432905283387532,-3.747097010224875,343.15,8.0,0.1
97,0.00015081434479732392,0.2637609712571793,3.9778938063257264e-05,5.2332055167429683e-08,0.7452681409663338,3.9001413467577925e-08,0.9952932100614017,1.0003650505319985,0.9956565423772291,0.0016664463928713997,1.0213339666672052,0.0017019983046696024,0.028854214946760222,0.7174355165320598,0.020701038604456,0.10000107382027212,0.742983497302851,0.07429914756102633,0.1300564356071266,0.7353448203655684,0.0956363262789086,0.0008924268655221017,0.6881349736721338,0.0006141101376103564,0.0008736527592774655,1.0,0.0008736527592774655,7.143617032635446e-06,0.7334640663069562,5.239586396896425e-06,1.0000107382027224e-16,1.0,1.0000107382027224e-16,1.0,1.0,1.0,0.030671475684428948,0.13020730228397906,-12.212048347432356,-0.8436133846814443,7.408919653228739,-0.895554207756626,-0.4247939576221594,-88.00866520581313,56.8709918495057,9.403816611971388,-3.75286122770011,348.15,8.0,0.1
98,0.00014532923967329098,0.25973149454587946,3.774658062156015e-05,5.4838741767073215e-08,0.7416810294077684,4.067285444522964e-08,0.9952948832356382,1.0003687603621048,0.9956619085371812,0.0017866559737683145,1.0213174803182061,0.001824742977324526,0.028644736884942092,0.7156927010160685,0.020500829111078808,0.10000085993726683,0.7401965254047616,0.07402028906305314,0.1299614694558248,0.7328023528727977,0.09523607060003464,0.001016634159479227,0.6849730690312663,0.000696367020300508,0.0008441296736924436,1.0,0.0008441296736924436,8.634833531817582e-06,0.7307926056316785,6.310272495912765e-06,1.0000085993726713e-16,1.0,1.0000085993726713e-16,1.0,1.0,1.0,0.030576722098383698,0.13010685353423984,-12.190407536560349,-0.8542126181505224,7.390695347479584,-0.8401728383892453,-0.33571648272893434,-86.79006491785071,56.31708646030026,9.376952649875879,-3.7592258448096367,353.15,8.0,0.1
99,0.00013873685412688744,0.257649284117131,3.5745451146455416e-05,5.7152162007016735e-08,0.7381217699035412,4.218525497443305e-08,0.9952967275166671,1.000372482937998,0.9956674585659124,0.0019149439081221917,1.021299288889065,0.001955730851627642,0.028418478696104435,0.7139666866265162,0.02028984707362392,0.10000063195859894,0.7374095424512531,0.07374142025742661,0.12985668024171995,0.7302529692699986,0.09482822632606074,0.0011497725964445082,0.6818415128803075,0.0007839626866280428,0.0008154799268449458,1.0,0.0008154799268449458,1.0380434480235022e-05,0.7281431666675944,7.558442433823807e-06,1.0000063195859911e-16,1.0,1.0000063195859911e-16,1.0,1.0,1.0,0.030472159458353514,0.12999547424800878,-12.172539521690753,-0.8650370239700407,7.374839321603482,-0.7870426522208301,-0.24950110530451805,-85.61246325105782,55.781736523131016,9.352278819717913,-3.7655578483547254,358.15,8.0,0.1
100,0.00013308170461743675,0.2537285370685832,3.376662622317556e-05,5.9279871722242694e-08,0.734589617873448,4.354637831602922e-08,0.9952987202392127,1.0003762497005648,0.9956732010846754,0.002052238782426284,1.0212796085754026,0.002095909620419576,0.02817371351093645,0.7122441728451555,0.020066563275573313,0.10000038826115283,0.7346115038159933,0.07346143560270868,0.12974331258533814,0.7277002486881724,0.09441424083397784,0.0012906986076248476,0.6787275440504876,0.0008760326960625971,0.0007876003273929212,1.0,0.0007876003273929212,1.2408076260871011e-05,0.7255024395893822,9.002089597873025e-06,1.000003882611525e-16,1.0,1.000003882611525e-16,1.0,1.0,1.0,0.03035903399798017,0.12987645356982733,-12.158037634042557,-0.876068527967281,7.361047958745152,-0.7359487472230118,-0.16602977496732446,-84.47396071588241,55.264126408364106,9.329632827355631,-3.7718610354301387,363.15,8.0,0.1
101,0.0001287343791803074,0.24723525901042231,3.1827677580189235e-05,6.119553781076386e-08,0.7310844235071444,4.4739104481591985e-08,0.9953008504558425,1.0003800610199252,0.9956791255121992,0.0021984008855866644,1.021258539698476,0.0022451356780860735,0.02791078750206713,0.7105231501389684,0.019831260658828086,0.10000012916107641,0.7318028835710649,0.07318038287755466,0.12962194385045012,0.725145954243839,0.09399482816437597,0.0014388660949631008,0.6756293051232186,0.000972140099905279,0.0007604600263725923,1.0,0.0007604600263725923,1.4753529520695943e-05,0.7228685887368691,1.0664863063513221e-05,1.0024443177552712e-16,1.0,1.0024443177552712e-16,1.0,1.0,1.0,0.0302379227668341,0.1297507394251682,-12.146857383909209,-0.8873138988965821,7.349312713189666,-0.6869277762370825,-0.08519098355945845,-83.3730084545251,54.76372381664521,9.308983281560577,-3.778135563149663,368.15,8.0,0.1
102,0.00012308734232579892,0.2434873719678178,2.9970213505411927e-05,6.282584573104223e-08,0.7276059611134482,4.5712459865900166e-08,0.9953031325493376,1.0003838709131827,0.9956852004717228,0.002351681169795467,1.0212359325264586,0.0024016213124409868,0.027633191262342184,0.7088199937737367,0.01958695845852186,0.09999985790443197,0.7290029214709528,0.07290018855901106,0.12949171127266695,0.722587490148924,0.09356909064360554,0.0015950807342051546,0.6725626191384442,0.001072791676334291,0.0007341203914219546,1.0,0.0007341203914219546,1.746951288179484e-05,0.7202583248209345,1.2582562083679296e-05,1.1773417722585938e-16,1.0,1.1773417722585938e-16,1.0,1.0,1.0,0.030107959774463452,0.1296148614408385,-12.139367191596213,-0.8988103012083721,7.339965407950606,-0.6402913595382654,-0.006879323229570856,-82.30842437805542,54.28030097800345,9.290440843151092,-3.784377657529733,373.15,8.0,0.1
